sch_state,consulate_country,consulate_city,applications,uniform_visas_issued,mevs_issued,mevs_share,rejected,rejection_rate,decisions
Spain,SINGAPORE,SINGAPORE,,,344,12.70%,55.0,,
Spain,SLOVAKIA,BRATISLAVA,2.0,2.0,2,100.00%,0.0,0.0,2.0
Spain,SOUTH AFRICA,CAPE TOWN,,,582,6.60%,163.0,,
Spain,SOUTH AFRICA,PRETORIA,,,"1,806",14.60%,119.0,,
Spain,SOUTH KOREA,SEOUL,332.0,309.0,3,1.00%,10.0,0.03134796238244514,319.0
Spain,SUDAN,KHARTOUM,,863.0,83,9.60%,438.0,0.3366641045349731,1301.0
Spain,SWEDEN,STOCKHOLM,1.0,1.0,0,0,0.0,0.0,1.0
Spain,SWITZERLAND,BERN,1.0,1.0,0,0,0.0,0.0,1.0
Spain,SWITZERLAND,GENEVA,6.0,5.0,1,20.00%,0.0,0.0,5.0
Spain,SWITZERLAND,ZURICH,2.0,2.0,0,0,0.0,0.0,2.0
Spain,TANZANIA,DAR ES SALAAM,886.0,704.0,35,5.00%,142.0,0.16784869976359337,846.0
Spain,THAILAND,BANGKOK,,,446,3.40%,189.0,,
Spain,TRINIDAD AND TOBAGO,PORT OF SPAIN,141.0,140.0,67,47.90%,1.0,0.0070921985815602835,141.0
Spain,TUNISIA,TUNIS,,,"1,337",18.60%,,,
Spain,TURKEY,ANKARA,,,"1,359",16.30%,,,
Spain,TURKEY,ISTANBUL,,,"8,446",26.20%,791.0,,
Spain,UKRAINE,KYIV,,,379,13.40%,334.0,,
Spain,UNITED ARAB EMIRATES,ABU DHABI,,,"1,605",10.10%,,,
Spain,UNITED KINGDOM,EDINBURGH,,,66,1.40%,72.0,,
Spain,UNITED KINGDOM,LONDON,,,768,3.90%,298.0,,
Spain,URUGUAY,MONTEVIDEO,79.0,80.0,3,3.80%,0.0,0.0,80.0
Spain,USA,"BOSTON, MA",,,16,1.40%,0.0,,
Spain,USA,"CHICAGO, IL",,,137,7.40%,10.0,,
Spain,USA,"HOUSTON, TX",,,100,9.60%,6.0,,
Spain,USA,"LOS ANGELES, CA",,,182,11.20%,0.0,,
Spain,USA,"MIAMI, FL",,,139,2.90%,20.0,,
Spain,USA,"NEW YORK, NY",,,535,5.70%,201.0,,
Spain,USA,"SAN FRANCISCO, CA",,,70,3.30%,0.0,,
Spain,USA,"SAN JUAN, PR",120.0,116.0,5,4.30%,0.0,0.0,116.0
Spain,USA,"WASHINGTON, DC",,,100,5.30%,0.0,,
Spain,VENEZUELA,CARACAS,143.0,90.0,13,14.40%,49.0,0.35251798561151076,139.0
Spain,VIETNAM,HANOI,,,50,2.20%,239.0,,
Spain,ZIMBABWE,HARARE,608.0,591.0,39,6.60%,7.0,0.011705685618729096,598.0
Sweden,AFGHANISTAN,KABUL,35.0,21.0,3,14.30%,3.0,0.125,24.0
Sweden,ALGERIA,ALGIERS,5.0,0.0,0,0,0.0,,0.0
Sweden,ARGENTINA,BUENOS AIRES,1.0,0.0,0,0,0.0,,0.0
Sweden,AUSTRALIA,CANBERRA,10.0,7.0,5,71.40%,0.0,0.0,7.0
Sweden,BANGLADESH,DHAKA,,,943,22.30%,,,
Sweden,BOLIVIA,LA PAZ,6.0,0.0,0,0,0.0,,0.0
Sweden,BOSNIA AND HERZEGOVINA,SARAJEVO,13.0,11.0,5,45.50%,2.0,0.15384615384615385,13.0
Sweden,CHILE,SANTIAGO DE CHILE,47.0,43.0,16,37.20%,2.0,0.044444444444444446,45.0
Sweden,CHINA,BEIJING,,,"2,818",5.00%,,,
Sweden,CHINA,SHANGHAI,,,"2,201",7.80%,452.0,,
Sweden,COLOMBIA,BOGOTA,,979.0,345,35.20%,245.0,0.20016339869281047,1224.0
Sweden,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,48.0,1.0,1,100.00%,0.0,0.0,1.0
Sweden,CROATIA,ZAGREB,1.0,0.0,0,0,0.0,,0.0
Sweden,CUBA,HAVANA,,,66,5.30%,275.0,,
Sweden,EGYPT,CAIRO,,,375,25.00%,,,
Sweden,ETHIOPIA,ADDIS ABEBA,,,106,5.70%,441.0,,
Sweden,FRANCE,PARIS,6.0,0.0,0,0,0.0,,0.0
Sweden,GERMANY,BERLIN,23.0,0.0,0,0,0.0,,0.0
Sweden,GREECE,ATHENS,14.0,0.0,0,0,0.0,,0.0
Sweden,GUATEMALA,GUATEMALA CITY,25.0,16.0,12,75.00%,0.0,0.0,16.0
Sweden,INDIA,NEW DELHI,,,"9,005",40.80%,,,
Sweden,INDONESIA,JAKARTA,,,"1,474",52.40%,54.0,,
Sweden,IRAN,TEHERAN,,,"2,312",28.40%,,,
Sweden,IRAQ,BAGHDAD,199.0,187.0,65,34.80%,0.0,0.0,187.0
Sweden,ISRAEL,JERUSALEM,743.0,441.0,76,17.20%,188.0,0.2988871224165342,629.0
Sweden,ISRAEL,TEL AVIV,40.0,37.0,4,10.80%,0.0,0.0,37.0
Sweden,ITALY,ROME,21.0,0.0,0,0,0.0,,0.0
Sweden,JAPAN,TOKYO,367.0,320.0,158,49.40%,12.0,0.03614457831325301,332.0
Sweden,JORDAN,AMMAN,,,298,16.60%,927.0,,
Sweden,KENYA,NAIROBI,,,181,14.20%,465.0,,
Sweden,LEBANON,BEIRUT,,,300,25.10%,892.0,,
Sweden,LIBERIA,MONROVIA,78.0,74.0,6,8.10%,0.0,0.0,74.0
Sweden,MALI,BAMAKO,4.0,0.0,0,0,0.0,,0.0
Sweden,MEXICO,MEXICO CITY,3.0,0.0,0,0,0.0,,0.0
Sweden,MOROCCO,RABAT,,,722,42.90%,847.0,,
Sweden,MOZAMBIQUE,MAPUTO,20.0,0.0,0,0,0.0,,0.0
Sweden,NIGERIA,ABUJA,,924.0,90,9.70%,,,
Sweden,NORTH KOREA,PYONGYANG,185.0,126.0,9,7.10%,0.0,0.0,126.0
Sweden,NORTH MACEDONIA,SKOPJE,,52.0,18,34.60%,,,
Sweden,PAKISTAN,ISLAMABAD,,,198,9.80%,,,
Sweden,ROMANIA,BUCHAREST,105.0,98.0,42,42.90%,2.0,0.02,100.0
Sweden,RUSSIAN FEDERATION,MOSCOW,,,"14,724",68.20%,391.0,,
Sweden,SAUDI ARABIA,RIYADH,,,"1,468",75.20%,769.0,,
Sweden,SERBIA,BELGRADE,48.0,24.0,16,66.70%,4.0,0.14285714285714285,28.0
Sweden,SINGAPORE,SINGAPORE,7.0,0.0,0,0,0.0,,0.0
Sweden,SOUTH AFRICA,PRETORIA,,,"2,946",68.50%,104.0,,
Sweden,SOUTH KOREA,SEOUL,266.0,204.0,40,19.60%,35.0,0.14644351464435146,239.0
Sweden,SPAIN,MADRID,48.0,0.0,0,0,0.0,,0.0
Sweden,SUDAN,KHARTOUM,19.0,0.0,0,0,0.0,,0.0
Sweden,TANZANIA,DAR ES SALAAM,,930.0,46,4.90%,72.0,0.0718562874251497,1002.0
Sweden,THAILAND,BANGKOK,,,"2,866",18.80%,,,
Sweden,TURKEY,ANKARA,,,"2,234",67.20%,,,
Sweden,TURKEY,ISTANBUL,,,"6,069",80.60%,694.0,,
Sweden,UGANDA,KAMPALA,83.0,0.0,0,0,0.0,,0.0
Sweden,UKRAINE,KYIV,600.0,502.0,294,58.60%,51.0,0.0922242314647378,553.0
Sweden,UNITED ARAB EMIRATES,ABU DHABI,,,586,20.50%,762.0,,
Sweden,UNITED KINGDOM,LONDON,,,"2,789",73.70%,75.0,,
Sweden,USA,"WASHINGTON, DC",,,833,19.90%,175.0,,
Sweden,VIETNAM,HANOI,33.0,10.0,4,40.00%,1.0,0.09090909090909091,11.0
Sweden,ZAMBIA,LUSAKA,,,"1,048",29.00%,106.0,,
Sweden,ZIMBABWE,HARARE,1.0,0.0,0,0,0.0,,0.0
Switzerland,ALGERIA,ALGIERS,3908.0,2501.0,908,36.30%,1407.0,0.36003070624360284,3908.0
Switzerland,ARGENTINA,BUENOS AIRES,33.0,33.0,24,72.70%,0.0,0.0,33.0
Switzerland,AUSTRALIA,SYDNEY,1114.0,1113.0,270,24.30%,1.0,0.0008976660682226212,1114.0
Switzerland,AUSTRIA,VIENNA,104.0,104.0,91,87.50%,0.0,0.0,104.0
Switzerland,AZERBAIJAN,BAKU,1398.0,1273.0,490,38.50%,125.0,0.08941344778254649,1398.0
Switzerland,BANGLADESH,DHAKA,1823.0,1389.0,193,13.90%,434.0,0.23806911684037302,1823.0
Switzerland,BRAZIL,RIO DE JANEIRO,32.0,26.0,19,73.10%,6.0,0.1875,32.0
Switzerland,BRAZIL,SAO PAULO,132.0,119.0,96,80.70%,13.0,0.09848484848484848,132.0
Switzerland,CAMEROON,YAONDE,1472.0,920.0,322,35.00%,552.0,0.375,1472.0
Switzerland,CANADA,MONTREAL,1167.0,1143.0,1135,99.30%,24.0,0.02056555269922879,1167.0
Switzerland,CANADA,OTTAWA,11.0,11.0,11,100.00%,0.0,0.0,11.0
Switzerland,CANADA,VANCOUVER,1896.0,1847.0,1077,58.30%,49.0,0.025843881856540084,1896.0
Switzerland,CHILE,SANTIAGO DE CHILE,30.0,26.0,5,19.20%,4.0,0.13333333333333333,30.0
Switzerland,CHINA,BEIJING,34513.0,33979.0,20539,60.40%,534.0,0.015472430678295136,34513.0
Switzerland,CHINA,GUANGZHOU (CANTON),15413.0,15168.0,5341,35.20%,245.0,0.01589567248426653,15413.0
Switzerland,CHINA,SHANGHAI,30819.0,30671.0,11290,36.80%,148.0,0.0048022323891106136,30819.0
Switzerland,COLOMBIA,BOGOTA,33.0,27.0,25,92.60%,6.0,0.18181818181818182,33.0
Switzerland,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,1435.0,703.0,94,13.40%,732.0,0.5101045296167247,1435.0
Switzerland,COSTA RICA,SAN JOSE,39.0,39.0,30,76.90%,0.0,0.0,39.0
Switzerland,COTE D'IVOIRE,ABIDJAN,1978.0,1588.0,663,41.80%,390.0,0.19716885743174925,1978.0
Switzerland,CUBA,HAVANA,927.0,750.0,101,13.50%,177.0,0.19093851132686085,927.0
Switzerland,DOMINICAN REPUBLIC,SANTO DOMINGO,1590.0,1094.0,275,25.10%,496.0,0.3119496855345912,1590.0
Switzerland,ECUADOR,QUITO,1574.0,1468.0,1455,99.10%,106.0,0.06734434561626429,1574.0
Switzerland,EGYPT,CAIRO,4858.0,4135.0,2314,56.00%,723.0,0.14882667764512145,4858.0
Switzerland,ETHIOPIA,ADDIS ABEBA,1252.0,1130.0,256,22.70%,122.0,0.09744408945686901,1252.0
Switzerland,FRANCE,PARIS,22.0,21.0,20,95.20%,1.0,0.045454545454545456,22.0
Switzerland,GEORGIA,TBILISSI,87.0,68.0,24,35.30%,19.0,0.21839080459770116,87.0
Switzerland,GERMANY,BERLIN,2.0,2.0,1,50.00%,0.0,0.0,2.0
Switzerland,GERMANY,FRANKFURT/MAIN,10.0,7.0,7,100.00%,3.0,0.3,10.0
Switzerland,GERMANY,MUNICH,3.0,3.0,3,100.00%,0.0,0.0,3.0
Switzerland,GERMANY,STUTTGART,20.0,20.0,20,100.00%,0.0,0.0,20.0
Switzerland,GHANA,ACCRA,3571.0,1886.0,409,21.70%,1685.0,0.4718566227947354,3571.0
Switzerland,GREECE,ATHENS,5.0,3.0,3,100.00%,2.0,0.4,5.0
Switzerland,HONG KONG S.A.R.,HONG KONG,1230.0,1227.0,543,44.30%,3.0,0.0024390243902439024,1230.0
Switzerland,INDIA,NEW DELHI,161248.0,152719.0,117544,77.00%,8529.0,0.0528936793014487,161248.0
Switzerland,INDONESIA,JAKARTA,8450.0,8222.0,1017,12.40%,228.0,0.02698224852071006,8450.0
Switzerland,IRAN,TEHERAN,13192.0,11145.0,2350,21.10%,2047.0,0.15516979987871438,13192.0
Switzerland,ISRAEL,TEL AVIV,227.0,225.0,101,44.90%,2.0,0.00881057268722467,227.0
Switzerland,ITALY,MILAN,4.0,4.0,1,25.00%,0.0,0.0,4.0
Switzerland,ITALY,ROME,1.0,1.0,0,0,0.0,0.0,1.0
Switzerland,JAPAN,TOKYO,744.0,722.0,665,92.10%,22.0,0.02956989247311828,744.0
Switzerland,JORDAN,AMMAN,2103.0,1803.0,526,29.20%,300.0,0.14265335235378032,2103.0
Switzerland,KAZAKHSTAN,ASTANA,7852.0,7649.0,4116,53.80%,203.0,0.02585328578706062,7852.0
Switzerland,KENYA,NAIROBI,3016.0,2679.0,927,34.60%,337.0,0.11173740053050397,3016.0
Switzerland,KOSOVO,PRISTINA,6208.0,190.0,180,94.70%,6018.0,0.9693943298969072,6208.0
Switzerland,KYRGYZSTAN,BISHKEK,4757.0,4381.0,651,14.90%,376.0,0.07904141265503468,4757.0
Switzerland,LEBANON,BEIRUT,3681.0,3228.0,1694,52.50%,453.0,0.12306438467807661,3681.0
Switzerland,MADAGASCAR,ANTANANARIVO,976.0,801.0,158,19.70%,175.0,0.17930327868852458,976.0
Switzerland,MEXICO,MEXICO CITY,76.0,73.0,20,27.40%,3.0,0.039473684210526314,76.0
Switzerland,MOROCCO,RABAT,3900.0,3238.0,1728,53.40%,662.0,0.16974358974358975,3900.0
Switzerland,NEPAL,KATHMANDU,3033.0,2383.0,261,11.00%,650.0,0.21430926475436862,3033.0
Switzerland,NETHERLANDS,THE HAGUE,3.0,3.0,2,66.70%,0.0,0.0,3.0
Switzerland,NEW ZEALAND,WELLINGTON,247.0,247.0,236,95.50%,0.0,0.0,247.0
Switzerland,NIGERIA,ABUJA,3247.0,2537.0,1182,46.60%,710.0,0.2186633815829997,3247.0
Switzerland,PAKISTAN,ISLAMABAD,4061.0,2250.0,206,9.20%,1811.0,0.44594927357793646,4061.0
Switzerland,PALESTINIAN AUTHORITY,RAMALLAH,654.0,624.0,160,25.60%,30.0,0.045871559633027525,654.0
Switzerland,PERU,LIMA,31.0,27.0,19,70.40%,4.0,0.12903225806451613,31.0
Switzerland,PHILIPPINES,MANILA,6777.0,6198.0,1556,25.10%,579.0,0.08543603364320496,6777.0
Switzerland,QATAR,DOHA,8729.0,8460.0,8089,95.60%,269.0,0.030816817504868827,8729.0
Switzerland,ROMANIA,BUCHAREST,155.0,149.0,116,77.90%,6.0,0.03870967741935484,155.0
Switzerland,RUSSIAN FEDERATION,MOSCOW,20251.0,20008.0,17533,87.60%,243.0,0.011999407436669794,20251.0
Switzerland,SAUDI ARABIA,RIYADH,19724.0,19041.0,18253,95.90%,683.0,0.03462786453052119,19724.0
Switzerland,SENEGAL,DAKAR,1503.0,1241.0,690,55.60%,262.0,0.17431803060545575,1503.0
Switzerland,SERBIA,BELGRADE,1013.0,1003.0,569,56.70%,10.0,0.009871668311944718,1013.0
Switzerland,SINGAPORE,SINGAPORE,3363.0,3342.0,3210,96.10%,21.0,0.006244424620874219,3363.0
Switzerland,SOUTH AFRICA,CAPE TOWN,1217.0,1195.0,797,66.70%,22.0,0.018077239112571898,1217.0
Switzerland,SOUTH AFRICA,PRETORIA,7178.0,7089.0,6241,88.00%,89.0,0.012398996935079409,7178.0
Switzerland,SOUTH KOREA,SEOUL,182.0,177.0,20,11.30%,5.0,0.027472527472527472,182.0
Switzerland,SPAIN,BARCELONA,7.0,7.0,6,85.70%,0.0,0.0,7.0
Switzerland,SPAIN,MADRID,1.0,1.0,0,0,0.0,0.0,1.0
Switzerland,SRI LANKA,COLOMBO,8256.0,6690.0,1682,25.10%,1566.0,0.18968023255813954,8256.0
Switzerland,SUDAN,KHARTOUM,905.0,684.0,149,21.80%,221.0,0.24419889502762432,905.0
Switzerland,SWEDEN,STOCKHOLM,1.0,1.0,1,100.00%,0.0,0.0,1.0
Switzerland,TAIWAN,TAIPEI,72.0,72.0,19,26.40%,0.0,0.0,72.0
Switzerland,TANZANIA,DAR ES SALAAM,1092.0,1023.0,309,30.20%,69.0,0.06318681318681318,1092.0
Switzerland,THAILAND,BANGKOK,44183.0,42819.0,7923,18.50%,1364.0,0.030871602199941155,44183.0
Switzerland,TUNISIA,TUNIS,3424.0,2680.0,1674,62.50%,744.0,0.21728971962616822,3424.0
Switzerland,TURKEY,ISTANBUL,14699.0,13257.0,9024,68.10%,1442.0,0.09810191169467311,14699.0
Switzerland,UKRAINE,KYIV,356.0,328.0,221,67.40%,28.0,0.07865168539325842,356.0
Switzerland,UNITED ARAB EMIRATES,ABU DHABI,23186.0,20667.0,16324,79.00%,2519.0,0.10864314672647288,23186.0
Switzerland,UNITED KINGDOM,LONDON,8379.0,8216.0,8202,99.80%,163.0,0.019453395393245018,8379.0
Switzerland,USA,"ATLANTA, GA",1595.0,1592.0,1579,99.20%,3.0,0.0018808777429467085,1595.0
Switzerland,USA,"NEW YORK, NY",3461.0,3444.0,3430,99.60%,17.0,0.004911875180583647,3461.0
Switzerland,USA,"SAN FRANCISCO, CA",3629.0,3623.0,3529,97.40%,6.0,0.0016533480297602646,3629.0
Switzerland,USA,"WASHINGTON, DC",1052.0,1022.0,511,50.00%,30.0,0.028517110266159697,1052.0
Switzerland,VENEZUELA,CARACAS,7.0,6.0,4,66.70%,1.0,0.14285714285714285,7.0
Switzerland,VIETNAM,HO CHI MINH,3635.0,3334.0,501,15.00%,301.0,0.0828060522696011,3635.0
